node,sample,,index_sampled,rt_sampled,index,subj_idx,study,phase,trial,offer,fair_cat,rev_con,response,rt,rev_cat,rev_centered,fair_con
wfpt.1,1,80,234,-1.3501396369342564,234,1,Victim,group,275,0.5,unfair,1.0,1,2.68114101800029,One,-1.0,1
wfpt.1,1,81,247,1.892286077453404,247,1,Victim,alone,288,0.5,unfair,,1,0.9377156380000999,Alone,,1
wfpt.1,1,82,249,-1.6120782086340282,249,1,Victim,group,290,1.0,unfair,0.0,1,2.56252443099993,Zero,-3.0,1
wfpt.1,1,83,252,0.8259609087781337,252,1,Victim,group,293,0.5,unfair,3.0,1,0.7504338240000831,Three,1.0,1
wfpt.1,1,84,254,1.9529609087781337,254,1,Victim,group,295,1.0,unfair,3.0,1,1.759725635,Three,1.0,1
wfpt.1,1,85,257,0.9683844888477756,257,1,Victim,group,298,0.19999999999999898,unfair,4.0,1,1.76320734599994,Four,3.0,1
wfpt.1,1,86,259,1.427784488847776,259,1,Victim,group,300,0.6,unfair,4.0,1,0.9872889120001669,Four,3.0,1
wfpt.1,1,87,263,3.1035205523055747,263,1,Victim,group,304,0.9,unfair,2.0,1,1.8265203169999,Two,0.0,1
wfpt.1,1,88,269,0.9941844888477757,269,1,Victim,group,310,0.699999999999999,unfair,4.0,1,1.1218242750001102,Four,3.0,1
wfpt.1,1,89,271,0.8539844888477756,271,1,Victim,group,312,0.30000000000000104,unfair,4.0,1,1.2398657399999098,Four,3.0,1
wfpt.1,1,90,272,1.192560908778134,272,1,Victim,group,313,1.0,unfair,3.0,1,0.597113296999851,Three,1.0,1
wfpt.1,1,91,275,-0.8023396369342565,275,1,Victim,group,316,0.4,unfair,1.0,1,1.47073375700029,One,-1.0,1
wfpt.1,1,92,278,1.0922860774534038,278,1,Victim,alone,319,0.4,unfair,,1,0.8991938399999531,Alone,,1
wfpt.1,1,93,279,-0.726078208634028,279,1,Victim,group,320,1.0,unfair,0.0,0,-3.6891861499998395,Zero,-3.0,1
wfpt.1,1,94,282,1.111960908778134,282,1,Victim,group,323,0.800000000000001,unfair,3.0,1,0.887715303000277,Three,1.0,1
wfpt.1,1,95,283,0.8329844888477755,283,1,Victim,group,324,0.9,unfair,4.0,1,1.090620038,Four,3.0,1
wfpt.1,1,96,286,0.9715229718900672,286,1,Victim,group,327,1.0,unfair,0.0,0,-1.24547463099998,Zero,-3.0,1
wfpt.1,1,97,288,-1.4871396369342564,288,1,Victim,group,329,1.0,unfair,1.0,0,-1.1830902860001498,One,-1.0,1
wfpt.1,1,98,291,0.8251029509142638,291,1,Victim,group,332,0.699999999999999,unfair,1.0,1,1.471836446,One,-1.0,1
wfpt.1,1,99,293,-2.460958420591262,293,1,Victim,group,334,0.9,unfair,2.0,1,0.958326677000059,Two,0.0,1
wfpt.1,1,100,295,1.5829844888477758,295,1,Victim,group,336,1.2,unfair,4.0,1,0.538199181999971,Four,3.0,1
wfpt.1,1,101,296,1.339584488847776,296,1,Victim,group,337,0.9,unfair,4.0,1,2.6890161260003,Four,3.0,1
wfpt.1,1,102,298,1.2373229718900671,298,1,Victim,group,339,0.0999999999999996,unfair,0.0,1,1.39225248100001,Zero,-3.0,1
wfpt.1,1,103,302,0.8243844888477756,302,1,Victim,group,343,0.6,unfair,4.0,1,1.0351591199996601,Four,3.0,1
wfpt.1,1,104,313,-0.7019396369342564,313,1,Victim,group,354,0.4,unfair,1.0,1,1.34915073599996,One,-1.0,1
wfpt.1,1,105,315,-1.1101584205912618,315,1,Victim,group,356,1.3,unfair,2.0,1,0.9250662660001578,Two,0.0,1
wfpt.1,1,106,316,1.1047205523055745,316,1,Victim,group,357,0.699999999999999,unfair,2.0,1,0.9733697070000741,Two,0.0,1
wfpt.1,1,107,323,3.0363205523055745,323,1,Victim,group,364,0.0999999999999996,unfair,2.0,1,3.67753904399979,Two,0.0,1
wfpt.1,1,108,324,1.3555609087781337,324,1,Victim,group,365,0.19999999999999898,unfair,3.0,1,0.988435151999965,Three,1.0,1
wfpt.1,1,109,325,2.9085229718900676,325,1,Victim,group,366,1.1,unfair,0.0,0,-3.73511935599981,Zero,-3.0,1
wfpt.1,1,110,327,0.7257844888477756,327,1,Victim,group,368,1.3,unfair,4.0,1,0.604677384999832,Four,3.0,1
wfpt.1,1,111,329,1.2176860774534037,329,1,Victim,alone,370,0.6,unfair,,1,1.48918209200019,Alone,,1
wfpt.1,1,112,330,-3.3005396369342566,330,1,Victim,group,371,0.6,unfair,1.0,1,2.17340477100015,One,-1.0,1
wfpt.2,0,0,333,-1.5498123224569107,333,2,Victim,group,32,0.19999999999999898,unfair,1.0,0,-0.9835824549991229,One,-1.0,1
wfpt.2,0,1,338,2.1099306700984974,338,2,Victim,group,37,1.3,unfair,1.0,0,-1.16052538300028,One,-1.0,1
wfpt.2,0,2,342,0.8361341930778062,342,2,Victim,group,41,0.5,unfair,4.0,1,2.7684591119996202,Four,3.0,1
wfpt.2,0,3,343,0.6521341930778063,343,2,Victim,group,42,0.6,unfair,4.0,1,0.8298534580007979,Four,3.0,1
wfpt.2,0,4,355,0.8337341930778063,355,2,Victim,group,54,0.30000000000000104,unfair,4.0,1,1.0185769629988501,Four,3.0,1
wfpt.2,0,5,361,0.6575341930778063,361,2,Victim,group,60,1.1,unfair,4.0,1,0.610354211001322,Four,3.0,1
wfpt.2,0,6,362,2.5791023941318487,362,2,Victim,group,61,0.30000000000000104,unfair,3.0,1,0.5896461659995109,Three,1.0,1
wfpt.2,0,7,371,-1.7692499296356594,371,2,Victim,group,70,1.1,unfair,2.0,1,1.01512197800002,Two,0.0,1
wfpt.2,0,8,372,1.8072148588245938,372,2,Victim,group,71,0.19999999999999898,unfair,0.0,0,-0.6800657259991569,Zero,-3.0,1
wfpt.2,0,9,373,-0.8200499296356596,373,2,Victim,group,73,0.4,unfair,2.0,1,1.2377631139988798,Two,0.0,1
wfpt.2,0,10,374,0.7508148588245935,374,2,Victim,group,74,0.800000000000001,unfair,0.0,0,-0.685028154000975,Zero,-3.0,1
wfpt.2,0,11,380,1.2211341930778064,380,2,Victim,group,80,1.1,unfair,4.0,1,0.6006815729997471,Four,3.0,1
wfpt.2,0,12,382,1.0963023941318486,382,2,Victim,group,82,1.1,unfair,3.0,1,0.6805088000000981,Three,1.0,1
wfpt.2,0,13,383,-0.7688123224569106,383,2,Victim,group,83,0.800000000000001,unfair,1.0,0,-0.7298503649999469,One,-1.0,1
wfpt.2,0,14,385,1.7944148588245934,385,2,Victim,group,85,0.5,unfair,0.0,0,-0.512251744999958,Zero,-3.0,1
wfpt.2,0,15,388,0.4808148588245935,388,2,Victim,group,88,1.3,unfair,0.0,0,-0.597905777000051,Zero,-3.0,1
wfpt.2,0,16,394,0.5236148588245935,394,2,Victim,group,94,0.19999999999999898,unfair,0.0,0,-1.8398911610002,Zero,-3.0,1
wfpt.2,0,17,395,0.7819023941318486,395,2,Victim,group,95,0.6,unfair,3.0,1,0.574585682999896,Three,1.0,1
wfpt.2,0,18,396,1.7809023941318485,396,2,Victim,group,96,1.1,unfair,3.0,1,0.457103990000178,Three,1.0,1
wfpt.2,0,19,398,0.6891341930778063,398,2,Victim,group,98,1.2,unfair,4.0,1,0.5485739020004979,Four,3.0,1
wfpt.2,0,20,402,0.5745341930778063,402,2,Victim,group,102,1.1,unfair,4.0,1,0.460242481998648,Four,3.0,1
wfpt.2,0,21,404,0.8327306700984973,404,2,Victim,group,104,1.2,unfair,1.0,0,-0.650492103000943,One,-1.0,1
wfpt.2,0,22,410,-1.4506800074887032,410,2,Victim,group,110,0.6,unfair,0.0,0,-0.660368026001379,Zero,-3.0,1
wfpt.2,0,23,411,1.1462148588245937,411,2,Victim,group,111,0.699999999999999,unfair,0.0,0,-0.63967102100105,Zero,-3.0,1
wfpt.2,0,24,412,0.8546172623939242,412,2,Victim,alone,112,0.699999999999999,unfair,,1,1.47605309800019,Alone,,1
wfpt.2,0,25,413,-0.8380499296356595,413,2,Victim,group,113,0.5,unfair,2.0,1,1.24139749599999,Two,0.0,1
wfpt.2,0,26,414,-1.0212800074887032,414,2,Victim,group,114,1.0,unfair,0.0,0,-0.6454876600000721,Zero,-3.0,1
wfpt.2,0,27,415,0.41870239413184857,415,2,Victim,group,115,1.2,unfair,3.0,1,0.587922040000194,Three,1.0,1
wfpt.2,0,28,417,1.1070172623939243,417,2,Victim,alone,117,0.19999999999999898,unfair,,1,0.755249042998912,Alone,,1
wfpt.2,0,29,418,1.3310700440047643,418,2,Victim,group,118,0.6,unfair,2.0,1,1.08638047099885,Two,0.0,1
wfpt.2,0,30,419,1.4787306700984972,419,2,Victim,group,119,0.800000000000001,unfair,1.0,0,-4.44268126299903,One,-1.0,1
wfpt.2,0,31,420,1.0899341930778061,420,2,Victim,group,120,0.19999999999999898,unfair,4.0,1,0.50447317599901,Four,3.0,1
wfpt.2,0,32,426,1.0253306700984974,426,2,Victim,group,126,0.5,unfair,1.0,0,-0.509000504998767,One,-1.0,1
wfpt.2,0,33,427,0.5916700440047642,427,2,Victim,group,127,1.1,unfair,2.0,1,1.1908189620007799,Two,0.0,1
wfpt.2,0,34,431,0.8791023941318485,431,2,Victim,group,131,0.699999999999999,unfair,3.0,1,0.868232673999955,Three,1.0,1
wfpt.2,0,35,434,1.2674172623939244,434,2,Victim,alone,134,0.5,unfair,,1,1.6534923019989898,Alone,,1
wfpt.2,0,36,442,3.3612700440047636,442,2,Victim,group,142,0.800000000000001,unfair,2.0,1,1.02105950399891,Two,0.0,1
wfpt.2,0,37,443,0.9861306700984972,443,2,Victim,group,143,1.1,unfair,1.0,0,-1.55326991400034,One,-1.0,1
wfpt.2,0,38,446,-3.5554123224569105,446,2,Victim,group,146,0.5,unfair,1.0,0,-0.851783023999815,One,-1.0,1
wfpt.2,0,39,450,1.2998148588245937,450,2,Victim,group,150,0.5,unfair,0.0,0,-0.5458087169990901,Zero,-3.0,1
wfpt.2,0,40,451,1.5889023941318485,451,2,Victim,group,151,0.699999999999999,unfair,3.0,1,0.5613530249993349,Three,1.0,1
wfpt.2,0,41,455,0.6708700440047641,455,2,Victim,group,155,1.3,unfair,2.0,1,2.30716811599996,Two,0.0,1
wfpt.2,0,42,456,0.5380700440047641,456,2,Victim,group,156,1.2,unfair,2.0,1,1.30648560500049,Two,0.0,1
wfpt.2,0,43,458,0.9921023941318484,458,2,Victim,group,158,0.800000000000001,unfair,3.0,1,1.13793771100063,Three,1.0,1
wfpt.2,0,44,461,0.8343023941318486,461,2,Victim,group,161,0.800000000000001,unfair,3.0,1,0.655635789998996,Three,1.0,1
wfpt.2,0,45,465,1.3742700440047642,465,2,Victim,group,165,0.699999999999999,unfair,2.0,1,0.8503740799988009,Two,0.0,1
wfpt.2,0,46,466,0.9554700440047643,466,2,Victim,group,166,0.19999999999999898,unfair,2.0,1,1.4430083179995599,Two,0.0,1
wfpt.2,0,47,469,1.0480700440047643,469,2,Victim,group,169,0.5,unfair,2.0,1,0.997694403000423,Two,0.0,1
wfpt.2,0,48,473,0.7466700440047642,473,2,Victim,group,173,0.5,unfair,2.0,1,0.8783792960002759,Two,0.0,1
wfpt.2,0,49,475,2.168270044004764,475,2,Victim,group,177,0.9,unfair,2.0,1,1.12981229300021,Two,0.0,1
wfpt.2,0,50,476,2.6472148588245936,476,2,Victim,group,178,0.0999999999999996,unfair,0.0,0,-1.579667693999,Zero,-3.0,1
wfpt.2,0,51,477,-2.1678800074887032,477,2,Victim,group,179,0.5,unfair,0.0,0,-2.66082013499908,Zero,-3.0,1
wfpt.2,0,52,478,1.262334193077806,478,2,Victim,group,180,0.5,unfair,4.0,1,0.5203921600004829,Four,3.0,1
wfpt.2,0,53,479,0.8251023941318486,479,2,Victim,group,181,0.800000000000001,unfair,3.0,1,0.696568793999177,Three,1.0,1
wfpt.2,0,54,481,1.1464172623939244,481,2,Victim,alone,183,1.2,unfair,,1,2.00894294299906,Alone,,1
wfpt.2,0,55,485,0.5533306700984972,485,2,Victim,group,189,1.0,unfair,1.0,0,-0.510318045000531,One,-1.0,1
wfpt.2,0,56,491,1.0036148588245934,491,2,Victim,group,195,0.5,unfair,0.0,0,-0.6276048240015369,Zero,-3.0,1
wfpt.2,0,57,493,-2.2574800074887036,493,2,Victim,group,197,0.4,unfair,0.0,0,-2.29915333499957,Zero,-3.0,1
wfpt.2,0,58,500,0.8933306700984973,500,2,Victim,group,204,0.19999999999999898,unfair,1.0,0,-0.646891804999541,One,-1.0,1
wfpt.2,0,59,504,-0.9434499296356595,504,2,Victim,group,208,1.0,unfair,2.0,1,1.0010549710004901,Two,0.0,1
wfpt.2,0,60,507,2.324102394131849,507,2,Victim,group,211,1.0,unfair,3.0,1,1.0771469249994001,Three,1.0,1
wfpt.2,0,61,509,1.0917023941318487,509,2,Victim,group,213,0.800000000000001,unfair,3.0,1,0.5965297000002471,Three,1.0,1
wfpt.2,0,62,510,-0.7172123224569107,510,2,Victim,group,214,0.800000000000001,unfair,1.0,0,-0.576160006999999,One,-1.0,1
wfpt.2,0,63,511,0.5457023941318486,511,2,Victim,group,215,0.0999999999999996,unfair,3.0,1,0.457879369001603,Three,1.0,1
wfpt.2,0,64,515,0.8175341930778063,515,2,Victim,group,219,0.9,unfair,4.0,1,0.6045144139989129,Four,3.0,1
wfpt.2,0,65,516,-1.1402499296356596,516,2,Victim,group,220,0.30000000000000104,unfair,2.0,1,0.905163363000611,Two,0.0,1
wfpt.2,0,66,518,0.6029023941318485,518,2,Victim,group,222,0.6,unfair,3.0,1,0.7402620630000458,Three,1.0,1
wfpt.2,0,67,519,1.0687341930778063,519,2,Victim,group,223,0.800000000000001,unfair,4.0,1,0.773266303998753,Four,3.0,1
wfpt.2,0,68,520,-0.8184123224569106,520,2,Victim,group,224,1.0,unfair,1.0,0,-1.52787653500127,One,-1.0,1
wfpt.2,0,69,522,-2.0562800074887035,522,2,Victim,group,226,0.9,unfair,0.0,0,-1.88039121300062,Zero,-3.0,1
wfpt.2,0,70,523,1.0933023941318485,523,2,Victim,group,227,1.1,unfair,3.0,1,0.521106774000145,Three,1.0,1
wfpt.2,0,71,524,0.4344172623939242,524,2,Victim,alone,228,1.0,unfair,,1,0.5282850559997311,Alone,,1
wfpt.2,0,72,529,0.6664700440047642,529,2,Victim,group,234,0.6,unfair,2.0,1,0.9965874059998899,Two,0.0,1
wfpt.2,0,73,530,-0.5184719702169891,530,2,Victim,group,235,0.30000000000000104,unfair,3.0,1,0.694948115000443,Three,1.0,1
wfpt.2,0,74,532,1.0396700440047644,532,2,Victim,group,237,0.4,unfair,2.0,1,1.24709061000067,Two,0.0,1
wfpt.2,0,75,533,-0.8926800074887032,533,2,Victim,group,238,0.6,unfair,0.0,0,-2.66539864700098,Zero,-3.0,1
wfpt.2,0,76,541,-1.1736800074887033,541,2,Victim,group,246,1.2,unfair,0.0,0,-0.560205346000657,Zero,-3.0,1
wfpt.2,0,77,550,-0.8040819398812469,550,2,Victim,alone,255,0.9,unfair,,1,1.03105612200125,Alone,,1
wfpt.2,0,78,551,1.4473023941318484,551,2,Victim,group,256,1.0,unfair,3.0,1,0.6788873210007299,Three,1.0,1
wfpt.2,0,79,555,0.7127023941318485,555,2,Victim,group,260,0.5,unfair,3.0,1,1.1604717299996998,Three,1.0,1
wfpt.2,0,80,556,2.912530670098498,556,2,Victim,group,261,1.1,unfair,1.0,0,-0.7743291329989008,One,-1.0,1
wfpt.2,0,81,557,2.3500148588245935,557,2,Victim,group,262,1.3,unfair,0.0,0,-0.5667526880006329,Zero,-3.0,1
wfpt.2,0,82,563,3.2062700440047642,563,2,Victim,group,268,0.6,unfair,2.0,1,1.0804333149990302,Two,0.0,1
wfpt.2,0,83,567,-0.9424800074887033,567,2,Victim,group,272,0.699999999999999,unfair,0.0,0,-0.38556393900034897,Zero,-3.0,1
wfpt.2,0,84,569,0.6933306700984974,569,2,Victim,group,274,0.699999999999999,unfair,1.0,0,-0.537114032000318,One,-1.0,1
wfpt.2,0,85,570,-0.7134123224569107,570,2,Victim,group,275,0.5,unfair,1.0,0,-4.34317708799972,One,-1.0,1
wfpt.2,0,86,583,1.2684172623939243,583,2,Victim,alone,288,0.5,unfair,,1,0.6017881979987579,Alone,,1
wfpt.2,0,87,585,-1.3176800074887032,585,2,Victim,group,290,1.0,unfair,0.0,0,-0.425661107999986,Zero,-3.0,1
wfpt.2,0,88,588,-2.378671970216989,588,2,Victim,group,293,0.5,unfair,3.0,1,0.710542397999234,Three,1.0,1
wfpt.2,0,89,590,1.6341023941318487,590,2,Victim,group,295,1.0,unfair,3.0,1,1.2551129610001202,Three,1.0,1
wfpt.2,0,90,593,0.8487341930778063,593,2,Victim,group,298,0.19999999999999898,unfair,4.0,1,0.493964233999577,Four,3.0,1
wfpt.2,0,91,595,0.8505341930778063,595,2,Victim,group,300,0.6,unfair,4.0,1,0.415878152000005,Four,3.0,1
wfpt.2,0,92,599,1.9484700440047644,599,2,Victim,group,304,0.9,unfair,2.0,1,2.849625113,Two,0.0,1
wfpt.2,0,93,605,0.5067341930778062,605,2,Victim,group,310,0.699999999999999,unfair,4.0,1,0.5393594149991261,Four,3.0,1
wfpt.2,0,94,607,2.0081341930778063,607,2,Victim,group,312,0.30000000000000104,unfair,4.0,1,0.5391256849998171,Four,3.0,1
wfpt.2,0,95,608,0.4985023941318486,608,2,Victim,group,313,1.0,unfair,3.0,1,0.727084239999385,Three,1.0,1
wfpt.2,0,96,611,0.5263306700984972,611,2,Victim,group,316,0.4,unfair,1.0,0,-0.519208697998693,One,-1.0,1
wfpt.2,0,97,614,0.4596172623939242,614,2,Victim,alone,319,0.4,unfair,,1,1.02316547100054,Alone,,1
wfpt.2,0,98,615,-0.6686800074887033,615,2,Victim,group,320,1.0,unfair,0.0,0,-0.6291417669999649,Zero,-3.0,1
wfpt.2,0,99,618,0.4749023941318486,618,2,Victim,group,323,0.800000000000001,unfair,3.0,1,0.7948845129994879,Three,1.0,1
wfpt.2,0,100,619,0.7541341930778063,619,2,Victim,group,324,0.9,unfair,4.0,1,0.759468618000028,Four,3.0,1
wfpt.2,0,101,622,3.6214148588245934,622,2,Victim,group,327,1.0,unfair,0.0,0,-0.649750366999797,Zero,-3.0,1
wfpt.2,0,102,624,1.0015306700984974,624,2,Victim,group,329,1.0,unfair,1.0,0,-0.5577461850007239,One,-1.0,1
wfpt.2,0,103,627,-0.8332123224569107,627,2,Victim,group,332,0.699999999999999,unfair,1.0,0,-0.644939590998547,One,-1.0,1
wfpt.2,0,104,629,0.6416700440047642,629,2,Victim,group,334,0.9,unfair,2.0,1,0.901502627000809,Two,0.0,1
wfpt.2,0,105,631,1.3769341930778063,631,2,Victim,group,336,1.2,unfair,4.0,1,0.44923009500053,Four,3.0,1
wfpt.2,0,106,632,0.6263341930778061,632,2,Victim,group,337,0.9,unfair,4.0,1,0.6335778869997739,Four,3.0,1
wfpt.2,0,107,634,-0.5108800074887032,634,2,Victim,group,339,0.0999999999999996,unfair,0.0,0,-0.5945492959999681,Zero,-3.0,1
wfpt.2,0,108,638,0.5851341930778062,638,2,Victim,group,343,0.6,unfair,4.0,1,0.5944726620000439,Four,3.0,1
wfpt.2,0,109,649,-1.7300123224569106,649,2,Victim,group,354,0.4,unfair,1.0,0,-0.564583397999741,One,-1.0,1
wfpt.2,0,110,651,-0.5424499296356595,651,2,Victim,group,356,1.3,unfair,2.0,1,0.860397220998493,Two,0.0,1
wfpt.2,0,111,652,0.6520700440047642,652,2,Victim,group,357,0.699999999999999,unfair,2.0,1,1.00023552300081,Two,0.0,1
wfpt.2,0,112,659,0.4690700440047642,659,2,Victim,group,364,0.0999999999999996,unfair,2.0,1,1.0717497410005299,Two,0.0,1
wfpt.2,0,113,660,0.5367023941318485,660,2,Victim,group,365,0.19999999999999898,unfair,3.0,1,0.617685867999171,Three,1.0,1
wfpt.2,0,114,661,-2.4660800074887037,661,2,Victim,group,366,1.1,unfair,0.0,0,-0.6290273770009661,Zero,-3.0,1
wfpt.2,0,115,663,1.8975341930778065,663,2,Victim,group,368,1.3,unfair,4.0,1,0.556500323000364,Four,3.0,1
wfpt.2,0,116,665,0.9782172623939244,665,2,Victim,alone,370,0.6,unfair,,1,0.7092842809997819,Alone,,1
wfpt.2,0,117,666,-0.7792123224569107,666,2,Victim,group,371,0.6,unfair,1.0,0,-0.44293505699897706,One,-1.0,1
wfpt.2,0,118,670,-1.2100123224569108,670,2,Victim,group,375,0.4,unfair,1.0,0,-0.612632481001128,One,-1.0,1
wfpt.2,0,119,675,-1.4464123224569108,675,2,Victim,group,380,0.6,unfair,1.0,0,-2.59961031700004,One,-1.0,1
wfpt.2,0,120,679,1.1470172623939243,679,2,Victim,alone,384,0.19999999999999898,unfair,,1,1.04670287699992,Alone,,1
wfpt.2,0,121,680,0.8509341930778063,680,2,Victim,group,385,0.699999999999999,unfair,4.0,1,0.541623074999734,Four,3.0,1
wfpt.2,0,122,688,0.42290239413184855,688,2,Victim,group,393,1.0,unfair,3.0,1,0.5657209119999611,Three,1.0,1
wfpt.2,0,123,691,1.312334193077806,691,2,Victim,group,396,1.2,unfair,4.0,1,0.5258849620004179,Four,3.0,1
wfpt.2,0,124,692,0.6512172623939242,692,2,Victim,alone,397,0.800000000000001,unfair,,1,0.7166121039990679,Alone,,1
wfpt.2,0,125,701,0.7752172623939242,701,2,Victim,alone,406,0.800000000000001,unfair,,1,1.56661252000049,Alone,,1
wfpt.2,0,126,705,0.8985341930778062,705,2,Victim,group,410,1.0,unfair,4.0,1,0.7247726519999559,Four,3.0,1
wfpt.2,0,127,708,1.5668172623939245,708,2,Victim,alone,413,0.5,unfair,,1,0.550499218999903,Alone,,1
wfpt.2,0,128,712,0.9589023941318485,712,2,Victim,group,417,1.2,unfair,3.0,1,0.7566107060010842,Three,1.0,1
wfpt.2,0,129,713,1.2226700440047642,713,2,Victim,group,418,1.1,unfair,2.0,1,0.8939455450017699,Two,0.0,1
wfpt.2,0,130,721,1.2161341930778062,721,2,Victim,group,426,0.4,unfair,4.0,1,0.9321080549998442,Four,3.0,1
wfpt.2,0,131,725,0.8259306700984973,725,2,Victim,group,430,0.800000000000001,unfair,1.0,0,-1.4924586199995198,One,-1.0,1
wfpt.2,0,132,727,-1.0782123224569107,727,2,Victim,group,432,0.9,unfair,1.0,0,-0.5853157809997359,One,-1.0,1
wfpt.2,0,133,731,1.0012172623939244,731,2,Victim,alone,436,0.19999999999999898,unfair,,1,1.7805416520004698,Alone,,1
wfpt.2,0,134,732,1.2739306700984971,732,2,Victim,group,437,0.5,unfair,1.0,0,-0.483735505000368,One,-1.0,1
wfpt.2,0,135,733,-0.4714800074887032,733,2,Victim,group,438,0.4,unfair,0.0,0,-0.495661485998426,Zero,-3.0,1
wfpt.2,0,136,734,0.7965341930778063,734,2,Victim,group,439,1.1,unfair,4.0,1,0.5812417729994189,Four,3.0,1
wfpt.2,0,137,737,0.8062700440047642,737,2,Victim,group,442,0.699999999999999,unfair,2.0,1,1.02924353500021,Two,0.0,1
wfpt.2,0,138,739,-0.47728000748870325,739,2,Victim,group,444,0.4,unfair,0.0,0,-0.6159182609990239,Zero,-3.0,1
wfpt.2,0,139,742,0.8346172623939242,742,2,Victim,alone,447,0.0999999999999996,unfair,,1,0.512909649998619,Alone,,1
wfpt.2,1,0,333,-1.6391205599595864,333,2,Victim,group,32,0.19999999999999898,unfair,1.0,0,-0.9835824549991229,One,-1.0,1
wfpt.2,1,1,338,-0.7773205599595864,338,2,Victim,group,37,1.3,unfair,1.0,0,-1.16052538300028,One,-1.0,1
wfpt.2,1,2,342,-0.39258018193520694,342,2,Victim,group,41,0.5,unfair,4.0,1,2.7684591119996202,Four,3.0,1
wfpt.2,1,3,343,0.6349287949076601,343,2,Victim,group,42,0.6,unfair,4.0,1,0.8298534580007979,Four,3.0,1
wfpt.2,1,4,355,0.70892879490766,355,2,Victim,group,54,0.30000000000000104,unfair,4.0,1,1.0185769629988501,Four,3.0,1
wfpt.2,1,5,361,0.52292879490766,361,2,Victim,group,60,1.1,unfair,4.0,1,0.610354211001322,Four,3.0,1
wfpt.2,1,6,362,0.5050621708566946,362,2,Victim,group,61,0.30000000000000104,unfair,3.0,1,0.5896461659995109,Three,1.0,1
wfpt.2,1,7,371,1.311673969118194,371,2,Victim,group,70,1.1,unfair,2.0,1,1.01512197800002,Two,0.0,1
wfpt.2,1,8,372,0.8861012655062723,372,2,Victim,group,71,0.19999999999999898,unfair,0.0,0,-0.6800657259991569,Zero,-3.0,1
wfpt.2,1,9,373,1.089673969118194,373,2,Victim,group,73,0.4,unfair,2.0,1,1.2377631139988798,Two,0.0,1
wfpt.2,1,10,374,0.8907012655062723,374,2,Victim,group,74,0.800000000000001,unfair,0.0,0,-0.685028154000975,Zero,-3.0,1
wfpt.2,1,11,380,1.07512879490766,380,2,Victim,group,80,1.1,unfair,4.0,1,0.6006815729997471,Four,3.0,1
wfpt.2,1,12,382,0.5260621708566946,382,2,Victim,group,82,1.1,unfair,3.0,1,0.6805088000000981,Three,1.0,1
wfpt.2,1,13,383,2.06396010903297,383,2,Victim,group,83,0.800000000000001,unfair,1.0,0,-0.7298503649999469,One,-1.0,1
wfpt.2,1,14,385,-0.7208319557119898,385,2,Victim,group,85,0.5,unfair,0.0,0,-0.512251744999958,Zero,-3.0,1
wfpt.2,1,15,388,-0.4432319557119897,388,2,Victim,group,88,1.3,unfair,0.0,0,-0.597905777000051,Zero,-3.0,1
wfpt.2,1,16,394,-0.5098319557119897,394,2,Victim,group,94,0.19999999999999898,unfair,0.0,0,-1.8398911610002,Zero,-3.0,1
wfpt.2,1,17,395,0.7576621708566946,395,2,Victim,group,95,0.6,unfair,3.0,1,0.574585682999896,Three,1.0,1
wfpt.2,1,18,396,0.6234621708566945,396,2,Victim,group,96,1.1,unfair,3.0,1,0.457103990000178,Three,1.0,1
wfpt.2,1,19,398,-1.1533801819352067,398,2,Victim,group,98,1.2,unfair,4.0,1,0.5485739020004979,Four,3.0,1
wfpt.2,1,20,402,1.64012879490766,402,2,Victim,group,102,1.1,unfair,4.0,1,0.460242481998648,Four,3.0,1
wfpt.2,1,21,404,0.7421601090329697,404,2,Victim,group,104,1.2,unfair,1.0,0,-0.650492103000943,One,-1.0,1
wfpt.2,1,22,410,-0.4420319557119897,410,2,Victim,group,110,0.6,unfair,0.0,0,-0.660368026001379,Zero,-3.0,1
wfpt.2,1,23,411,0.8989012655062724,411,2,Victim,group,111,0.699999999999999,unfair,0.0,0,-0.63967102100105,Zero,-3.0,1
wfpt.2,1,24,412,2.2246727969228743,412,2,Victim,alone,112,0.699999999999999,unfair,,1,1.47605309800019,Alone,,1
wfpt.2,1,25,413,1.2392739691181942,413,2,Victim,group,113,0.5,unfair,2.0,1,1.24139749599999,Two,0.0,1
wfpt.2,1,26,414,1.9755012655062723,414,2,Victim,group,114,1.0,unfair,0.0,0,-0.6454876600000721,Zero,-3.0,1
wfpt.2,1,27,415,1.3356621708566945,415,2,Victim,group,115,1.2,unfair,3.0,1,0.587922040000194,Three,1.0,1
wfpt.2,1,28,417,0.5218727969228742,417,2,Victim,alone,117,0.19999999999999898,unfair,,1,0.755249042998912,Alone,,1
wfpt.2,1,29,418,0.9984739691181941,418,2,Victim,group,118,0.6,unfair,2.0,1,1.08638047099885,Two,0.0,1
wfpt.2,1,30,419,-1.5345205599595864,419,2,Victim,group,119,0.800000000000001,unfair,1.0,0,-4.44268126299903,One,-1.0,1
wfpt.2,1,31,420,0.70032879490766,420,2,Victim,group,120,0.19999999999999898,unfair,4.0,1,0.50447317599901,Four,3.0,1
wfpt.2,1,32,426,-0.6567205599595864,426,2,Victim,group,126,0.5,unfair,1.0,0,-0.509000504998767,One,-1.0,1
